source_id,ra,dec,phot_g_mean_mag,g_rp,qf,F6,F8,F10,mem_prob,Class
604910276371040768,132.85906389030285,11.723514875382113,17.84868812561035,0.6075458526611328,1,0.0,8.950225778720459e-05,0.0,0,0
604910310730777472,132.8600836880833,11.730749100857048,11.24974250793457,0.09853267669677734,1,1.0,0.9999825064333097,1.0,0,1
604910340794779264,132.8253723308156,11.715199750360565,13.132758140563965,0.4599485397338867,1,1.0,0.9999825056640345,1.0,0,1
604910340794780032,132.82159618308165,11.71017268679667,14.357657432556152,0.5276432037353516,1,1.0,0.9999825053494158,1.0,0,1
604910379450263168,132.8409452969852,11.721588315349422,14.332539558410645,0.4973917007446289,1,1.0,0.9999825053494158,1.0,0,1
604910379451846784,132.83696256594592,11.726481533787034,19.61234474182129,1.0063133239746094,1,0.0,0.005558078796931952,0.0,0,0
604910443873993600,132.82635064638183,11.723653029684677,13.27826976776123,0.4551753997802734,1,1.0,0.9999825056640345,1.0,0,1
604910448169742208,132.82328417453144,11.731291141781814,20.052446365356445,0.612701416015625,1,0.0,2.74109432163872e-05,0.0,0,0
604910478233820672,132.84158092402805,11.729193511076984,16.31107521057129,0.7367382049560547,1,1.0,0.9999825060815746,1.0,0,1
604910482529472256,132.84879793556559,11.736309207785284,19.278919219970703,1.1221466064453125,1,1.0,0.9997439198543667,1.0,0,1
604910482529476352,132.8439876142603,11.726574713764537,18.579036712646484,0.448354721069336,1,0.0,2.744209337027179e-05,0.0,0,0
604910516889205120,132.86072652009668,11.739333795868552,15.150799751281738,0.481633186340332,1,0.0,2.7423618708879734e-05,0.005556089348643734,0,0
604910546953207680,132.84065109963007,11.734733584507469,14.007550239562988,0.5105152130126953,1,1.0,0.9999825056508855,1.0,0,1
604910546953300608,132.83911145355594,11.733567339325614,16.61869239807129,0.793278694152832,1,1.0,0.9999825055714195,1.0,0,1
604910546957961216,132.83405747072837,11.740988967121297,20.73292732238769,0.5815811157226562,1,0.0,0.00039866969643134997,0.01665948082209805,0,0
604910551248951680,132.84281321108605,11.735826230673556,16.039472579956055,0.7019882202148438,1,1.0,0.9999825060815746,1.0,0,1
604910581313043584,132.8477308835006,11.746155219553595,17.512157440185547,1.018625259399414,1,1.0,0.9998429854461297,1.0,0,1
604910581313218176,132.84819936931743,11.748389195778609,20.205158233642575,1.121755599975586,1,0.9666666666666667,0.9388839359469626,0.9833331846780516,0,1
604910585607734912,132.83930696438577,11.749013052351975,19.82530212402344,1.2242774963378906,1,0.044444444444444446,0.0502222041724086,0.044460249427738505,0,0
604910585608687488,132.84241024342649,11.744147045118535,17.235071182250973,0.5639991760253906,1,0.0,8.950679308016783e-05,0.0,0,0
604910650032496512,132.76868134613954,11.696969048873198,18.37458038330078,1.3950920104980469,1,1.0,0.9790273567333867,0.9888468162902938,0,1
604910650032795392,132.76729365449296,11.69350761739495,19.83045196533203,0.8335304260253906,1,0.0,0.0,0.0,0,0
604910654328188032,132.76660173828176,11.706643886757787,14.402671813964846,0.4538459777832031,1,0.0,0.0002511898744551834,0.0,0,0
604910654328188416,132.76582438314415,11.703137548951766,19.884103775024414,1.1342430114746094,1,1.0,0.9722102304713557,0.9777647054631662,0,1
604910688687928576,132.75541795747606,11.699663661408358,13.357632637023926,0.4427909851074219,1,1.0,0.9999825056742555,1.0,0,1
604910688687929856,132.7469570053843,11.702826945836573,20.229780197143555,0.7164840698242188,1,0.0,2.7410444758018653e-05,0.0055563857069113225,0,0
604910860486611328,132.78591244440446,11.733182260764279,18.422550201416016,0.5744075775146484,1,0.005555555555555556,2.7406871250804088e-05,0.0,0,0
604910860486613632,132.77393574800624,11.729701204963089,13.871636390686035,0.5170812606811523,1,1.0,0.9999825056611066,1.0,0,1
604910924910708224,132.74727141984206,11.717062286699495,20.036285400390625,1.1385765075683594,1,0.022222222222222223,0.0445189630237164,0.027789390344805737,0,0
604910924910708992,132.7400409665258,11.719419390644498,19.990129470825195,1.2734298706054688,1,0.0,0.0,0.011127361703990233,0,0
604910959270152704,132.72060475258832,11.720521304306295,16.712900161743164,0.6423397064208984,1,0.0,2.7400812397400835e-05,0.0,0,0
604910997925573632,132.73691266003013,11.731703879524936,19.42437171936035,0.4417552947998047,1,0.0,2.740619142411673e-05,0.0,0,0
